40.432: [GC 16632K->248K(50688K), 0.0010000 secs]
40.520: [GC 16632K->248K(50688K), 0.0010880 secs]
40.607: [GC 16632K->248K(50688K), 0.0011760 secs]
40.694: [GC 16632K->248K(50688K), 0.0010360 secs]
40.782: [GC 16632K->248K(50688K), 0.0013160 secs]
40.870: [GC 16632K->248K(50688K), 0.0013150 secs]
40.960: [GC 16632K->248K(50688K), 0.0010130 secs]
41.056: [GC 16632K->248K(50688K), 0.0005080 secs]
41.151: [GC 16632K->248K(50688K), 0.0009660 secs]
41.237: [GC 16632K->248K(50688K), 0.0007410 secs]
41.324: [GC 16632K->248K(50688K), 0.0017250 secs]
41.411: [GC 16632K->248K(50688K), 0.0007750 secs]
41.498: [GC 16632K->248K(50688K), 0.0026090 secs]
41.587: [GC 16632K->248K(50688K), 0.0007930 secs]
41.681: [GC 16632K->248K(50688K), 0.0006600 secs]
41.768: [GC 16632K->248K(50688K), 0.0011320 secs]
41.856: [GC 16632K->248K(50688K), 0.0014380 secs]
41.944: [GC 16632K->248K(50688K), 0.0010640 secs]
42.031: [GC 16632K->248K(50688K), 0.0011780 secs]
42.120: [GC 16632K->248K(50688K), 0.0023130 secs]
42.208: [GC 16632K->248K(50688K), 0.0041880 secs]
42.298: [GC 16632K->248K(50688K), 0.0009280 secs]
42.385: [GC 16632K->248K(50688K), 0.0006180 secs]
42.473: [GC 16632K->248K(50688K), 0.0006580 secs]
42.560: [GC 16632K->248K(50688K), 0.0009840 secs]
42.648: [GC 16632K->248K(50688K), 0.0012800 secs]
42.736: [GC 16632K->248K(50688K), 0.0006910 secs]
42.822: [GC 16632K->248K(50688K), 0.0006100 secs]
42.909: [GC 16632K->248K(50688K), 0.0006050 secs]
42.995: [GC 16632K->248K(50688K), 0.0007660 secs]
43.082: [GC 16632K->248K(50688K), 0.0006110 secs]
43.177: [GC 16632K->248K(50688K), 0.0005940 secs]
43.267: [GC 16632K->248K(50688K), 0.0006810 secs]
43.354: [GC 16632K->248K(50688K), 0.0012000 secs]
43.442: [GC 16632K->248K(50688K), 0.0007130 secs]
43.532: [GC 16632K->248K(50688K), 0.0012700 secs]
43.620: [GC 16632K->248K(50688K), 0.0018240 secs]
43.713: [GC 16632K->248K(50688K), 0.0010410 secs]
43.801: [GC 16632K->248K(50688K), 0.0011370 secs]
43.888: [GC 16632K->248K(50688K), 0.0008540 secs]
43.976: [GC 16632K->248K(50688K), 0.0009490 secs]
44.063: [GC 16632K->248K(50688K), 0.0011340 secs]
44.159: [GC 16632K->248K(50688K), 0.0006400 secs]
44.251: [GC 16632K->248K(50688K), 0.0007810 secs]
44.344: [GC 16632K->248K(50688K), 0.0012000 secs]
44.431: [GC 16632K->248K(50688K), 0.0012240 secs]
44.519: [GC 16632K->248K(50688K), 0.0007730 secs]
44.611: [GC 16632K->248K(50688K), 0.0006060 secs]
44.703: [GC 16632K->248K(50688K), 0.0008210 secs]
44.792: [GC 16632K->248K(50688K), 0.0010610 secs]
44.879: [GC 16632K->248K(50688K), 0.0010690 secs]
44.967: [GC 16632K->248K(50688K), 0.0010530 secs]
45.055: [GC 16632K->248K(50688K), 0.0007660 secs]
45.150: [GC 16632K->248K(50688K), 0.0009940 secs]
45.238: [GC 16632K->248K(50688K), 0.0010840 secs]
45.334: [GC 16632K->248K(50688K), 0.0010400 secs]
45.422: [GC 16632K->248K(50688K), 0.0010110 secs]
45.518: [GC 16632K->248K(50688K), 0.0009720 secs]
45.610: [GC 16632K->248K(50688K), 0.0011400 secs]
45.704: [GC 16632K->248K(50688K), 0.0011250 secs]
45.791: [GC 16632K->248K(50688K), 0.0012270 secs]
45.879: [GC 16632K->248K(50688K), 0.0007210 secs]
45.977: [GC 16632K->248K(50688K), 0.0008820 secs]
46.073: [GC 16632K->248K(50688K), 0.0007260 secs]
46.166: [GC 16632K->248K(50688K), 0.0007420 secs]
46.261: [GC 16632K->248K(50688K), 0.0006160 secs]
46.348: [GC 16632K->248K(50688K), 0.0007240 secs]
46.443: [GC 16632K->248K(50688K), 0.0007920 secs]
46.529: [GC 16632K->248K(50688K), 0.0012350 secs]
46.617: [GC 16632K->248K(50688K), 0.0010860 secs]
46.704: [GC 16632K->248K(50688K), 0.0012730 secs]
46.792: [GC 16632K->248K(50688K), 0.0012510 secs]
46.880: [GC 16632K->248K(50688K), 0.0011540 secs]
46.969: [GC 16632K->248K(50688K), 0.0012060 secs]
47.056: [GC 16632K->248K(50688K), 0.0011230 secs]
47.145: [GC 16632K->248K(50688K), 0.0012030 secs]
47.234: [GC 16632K->248K(50688K), 0.0010960 secs]
47.323: [GC 16632K->248K(50688K), 0.0010710 secs]
47.411: [GC 16632K->248K(50688K), 0.0016000 secs]
47.505: [GC 16632K->248K(50688K), 0.0010240 secs]
47.598: [GC 16632K->248K(50688K), 0.0010840 secs]
47.686: [GC 16632K->248K(50688K), 0.0010300 secs]
47.775: [GC 16632K->248K(50688K), 0.0006780 secs]
47.865: [GC 16632K->248K(50688K), 0.0014660 secs]
47.952: [GC 16632K->248K(50688K), 0.0010040 secs]
48.045: [GC 16632K->248K(50688K), 0.0014680 secs]
48.136: [GC 16632K->248K(50688K), 0.0022940 secs]
48.225: [GC 16632K->248K(50688K), 0.0011160 secs]
48.315: [GC 16632K->248K(50688K), 0.0011080 secs]
48.402: [GC 16632K->248K(50688K), 0.0013190 secs]
48.494: [GC 16632K->248K(50688K), 0.0011510 secs]
48.586: [GC 16632K->248K(50688K), 0.0013220 secs]
48.680: [GC 16632K->248K(50688K), 0.0010300 secs]
48.767: [GC 16632K->248K(50688K), 0.0012530 secs]
48.855: [GC 16632K->248K(50688K), 0.0008130 secs]
48.941: [GC 16632K->248K(50688K), 0.0007140 secs]
49.029: [GC 16632K->248K(50688K), 0.0006240 secs]
49.116: [GC 16632K->248K(50688K), 0.0013320 secs]
49.212: [GC 16632K->248K(50688K), 0.0006320 secs]
49.303: [GC 16632K->248K(50688K), 0.0006470 secs]
49.390: [GC 16632K->248K(50688K), 0.0006430 secs]
49.481: [GC 16632K->248K(50688K), 0.0007540 secs]
49.577: [GC 16632K->248K(50688K), 0.0006130 secs]
49.664: [GC 16632K->248K(50688K), 0.0010220 secs]
49.751: [GC 16632K->248K(50688K), 0.0009430 secs]
49.839: [GC 16632K->248K(50688K), 0.0010270 secs]
49.929: [GC 16632K->248K(50688K), 0.0011440 secs]
50.017: [GC 16632K->248K(50688K), 0.0010110 secs]
50.104: [GC 16632K->248K(50688K), 0.0010880 secs]
50.201: [GC 16632K->248K(50688K), 0.0013030 secs]
50.291: [GC 16632K->248K(50688K), 0.0011760 secs]
50.384: [GC 16632K->248K(50688K), 0.0007280 secs]
50.472: [GC 16632K->248K(50688K), 0.0007260 secs]
50.563: [GC 16632K->248K(50688K), 0.0012160 secs]
50.651: [GC 16632K->248K(50688K), 0.0012160 secs]
50.739: [GC 16632K->248K(50688K), 0.0012080 secs]
50.832: [GC 16632K->248K(50688K), 0.0006650 secs]
50.919: [GC 16632K->248K(50688K), 0.0008210 secs]
51.006: [GC 16632K->248K(50688K), 0.0008100 secs]
51.095: [GC 16632K->248K(50688K), 0.0012600 secs]
51.184: [GC 16632K->248K(50688K), 0.0005910 secs]
51.270: [GC 16632K->248K(50688K), 0.0014660 secs]
51.358: [GC 16632K->248K(50688K), 0.0009920 secs]
51.446: [GC 16632K->248K(50688K), 0.0010360 secs]
51.533: [GC 16632K->248K(50688K), 0.0007100 secs]
51.628: [GC 16632K->248K(50688K), 0.0010670 secs]
51.725: [GC 16632K->248K(50688K), 0.0007860 secs]
51.821: [GC 16632K->248K(50688K), 0.0010380 secs]
51.908: [GC 16632K->248K(50688K), 0.0009620 secs]
51.996: [GC 16632K->248K(50688K), 0.0011100 secs]
52.083: [GC 16632K->248K(50688K), 0.0012560 secs]
52.175: [GC 16632K->248K(50688K), 0.0014100 secs]
52.263: [GC 16632K->248K(50688K), 0.0010260 secs]
52.366: [GC 16632K->248K(50688K), 0.0014020 secs]
52.455: [GC 16632K->248K(50688K), 0.0010510 secs]
52.543: [GC 16632K->248K(50688K), 0.0007650 secs]
52.638: [GC 16632K->248K(50688K), 0.0005780 secs]
52.733: [GC 16632K->248K(50688K), 0.0010420 secs]
52.820: [GC 16632K->248K(50688K), 0.0012210 secs]
52.909: [GC 16632K->248K(50688K), 0.0011900 secs]
53.000: [GC 16632K->248K(50688K), 0.0011670 secs]
53.090: [GC 16632K->248K(50688K), 0.0007930 secs]
53.177: [GC 16632K->248K(50688K), 0.0005990 secs]
53.270: [GC 16632K->248K(50688K), 0.0006070 secs]
53.372: [GC 16632K->248K(50688K), 0.0009120 secs]
53.467: [GC 16632K->248K(50688K), 0.0007040 secs]
53.562: [GC 16632K->248K(50688K), 0.0008950 secs]
53.649: [GC 16632K->248K(50688K), 0.0010020 secs]
53.737: [GC 16632K->248K(50688K), 0.0010150 secs]
53.824: [GC 16632K->248K(50688K), 0.0010630 secs]
53.916: [GC 16632K->248K(50688K), 0.0006760 secs]
54.006: [GC 16632K->248K(50688K), 0.0006130 secs]
54.101: [GC 16632K->248K(50688K), 0.0010880 secs]
54.188: [GC 16632K->248K(50688K), 0.0008730 secs]
54.274: [GC 16632K->248K(50688K), 0.0005920 secs]
54.366: [GC 16632K->248K(50688K), 0.0012740 secs]
54.455: [GC 16632K->248K(50688K), 0.0007940 secs]
54.542: [GC 16632K->248K(50688K), 0.0009000 secs]
54.632: [GC 16632K->248K(50688K), 0.0007780 secs]
54.726: [GC 16632K->248K(50688K), 0.0012400 secs]
54.814: [GC 16632K->248K(50688K), 0.0008400 secs]
54.907: [GC 16632K->248K(50688K), 0.0010300 secs]
54.996: [GC 16632K->248K(50688K), 0.0012190 secs]
55.083: [GC 16632K->248K(50688K), 0.0013960 secs]
55.171: [GC 16632K->248K(50688K), 0.0013150 secs]
55.259: [GC 16632K->248K(50688K), 0.0013910 secs]
55.346: [GC 16632K->248K(50688K), 0.0014730 secs]
55.436: [GC 16632K->248K(50688K), 0.0006220 secs]
55.526: [GC 16632K->248K(50688K), 0.0009160 secs]
55.613: [GC 16632K->248K(50688K), 0.0006640 secs]
55.702: [GC 16632K->248K(50688K), 0.0006960 secs]
55.788: [GC 16632K->248K(50688K), 0.0009970 secs]
55.878: [GC 16632K->248K(50688K), 0.0012300 secs]
55.967: [GC 16632K->248K(50688K), 0.0011290 secs]
56.055: [GC 16632K->248K(50688K), 0.0006360 secs]
56.142: [GC 16632K->248K(50688K), 0.0006090 secs]
56.231: [GC 16632K->248K(50688K), 0.0012490 secs]
56.319: [GC 16632K->248K(50688K), 0.0010300 secs]
56.408: [GC 16632K->248K(50688K), 0.0005890 secs]
56.496: [GC 16632K->248K(50688K), 0.0014280 secs]
56.584: [GC 16632K->248K(50688K), 0.0011090 secs]
56.672: [GC 16632K->248K(50688K), 0.0010900 secs]
56.759: [GC 16632K->248K(50688K), 0.0008250 secs]
56.852: [GC 16632K->248K(50688K), 0.0011190 secs]
56.939: [GC 16632K->248K(50688K), 0.0013610 secs]
57.031: [GC 16632K->248K(50688K), 0.0008340 secs]
57.129: [GC 16632K->248K(50688K), 0.0006430 secs]
57.223: [GC 16632K->248K(50688K), 0.0013430 secs]
57.310: [GC 16632K->248K(50688K), 0.0007730 secs]
57.403: [GC 16632K->248K(50688K), 0.0006250 secs]
57.499: [GC 16632K->248K(50688K), 0.0007290 secs]
57.586: [GC 16632K->248K(50688K), 0.0006630 secs]
57.673: [GC 16632K->248K(50688K), 0.0006410 secs]
57.763: [GC 16632K->248K(50688K), 0.0011110 secs]
57.851: [GC 16632K->248K(50688K), 0.0012930 secs]
57.939: [GC 16632K->248K(50688K), 0.0012260 secs]
58.027: [GC 16632K->248K(50688K), 0.0010850 secs]
58.113: [GC 16632K->248K(50688K), 0.0010400 secs]
58.206: [GC 16632K->248K(50688K), 0.0006810 secs]
58.293: [GC 16632K->248K(50688K), 0.0006620 secs]
58.380: [GC 16632K->248K(50688K), 0.0010370 secs]
58.482: [GC 16632K->248K(50688K), 0.0011820 secs]
58.569: [GC 16632K->248K(50688K), 0.0010990 secs]
58.657: [GC 16632K->248K(50688K), 0.0010940 secs]
58.744: [GC 16632K->248K(50688K), 0.0012160 secs]
58.832: [GC 16632K->248K(50688K), 0.0009120 secs]
58.919: [GC 16632K->248K(50688K), 0.0006360 secs]
59.008: [GC 16632K->248K(50688K), 0.0018460 secs]
59.096: [GC 16632K->248K(50688K), 0.0018270 secs]
59.186: [GC 16632K->248K(50688K), 0.0010050 secs]
59.274: [GC 16632K->248K(50688K), 0.0010700 secs]
59.369: [GC 16632K->248K(50688K), 0.0016450 secs]
59.457: [GC 16632K->248K(50688K), 0.0010780 secs]
59.546: [GC 16632K->248K(50688K), 0.0011870 secs]
59.636: [GC 16632K->248K(50688K), 0.0013300 secs]
59.730: [GC 16632K->248K(50688K), 0.0014440 secs]
59.818: [GC 16632K->248K(50688K), 0.0006410 secs]
59.904: [GC 16632K->248K(50688K), 0.0005830 secs]
59.993: [GC 16632K->248K(50688K), 0.0008630 secs]
60.083: [GC 16632K->248K(50688K), 0.0012310 secs]
60.172: [GC 16632K->248K(50688K), 0.0010930 secs]
60.261: [GC 16632K->248K(50688K), 0.0012830 secs]
60.348: [GC 16632K->248K(50688K), 0.0010540 secs]
60.436: [GC 16632K->248K(50688K), 0.0012470 secs]
60.524: [GC 16632K->248K(50688K), 0.0009420 secs]
60.618: [GC 16632K->248K(50688K), 0.0009940 secs]
60.705: [GC 16632K->248K(50688K), 0.0006980 secs]
60.793: [GC 16632K->248K(50688K), 0.0010260 secs]
60.881: [GC 16632K->248K(50688K), 0.0016920 secs]
60.969: [GC 16632K->248K(50688K), 0.0010480 secs]
61.057: [GC 16632K->248K(50688K), 0.0010690 secs]
61.145: [GC 16632K->248K(50688K), 0.0009600 secs]
61.232: [GC 16632K->248K(50688K), 0.0011310 secs]
61.325: [GC 16632K->248K(50688K), 0.0007610 secs]
61.421: [GC 16632K->248K(50688K), 0.0007010 secs]
61.510: [GC 16632K->248K(50688K), 0.0007860 secs]
61.602: [GC 16632K->248K(50688K), 0.0011550 secs]
61.690: [GC 16632K->248K(50688K), 0.0011520 secs]
61.778: [GC 16632K->248K(50688K), 0.0010830 secs]
61.866: [GC 16632K->248K(50688K), 0.0010360 secs]
61.953: [GC 16632K->248K(50688K), 0.0011500 secs]
62.043: [GC 16632K->248K(50688K), 0.0012100 secs]
62.131: [GC 16632K->248K(50688K), 0.0011250 secs]
62.218: [GC 16632K->248K(50688K), 0.0011530 secs]
62.306: [GC 16632K->248K(50688K), 0.0011610 secs]
62.394: [GC 16632K->248K(50688K), 0.0010020 secs]
62.482: [GC 16632K->248K(50688K), 0.0007660 secs]
62.575: [GC 16632K->248K(50688K), 0.0010660 secs]
62.664: [GC 16632K->248K(50688K), 0.0011400 secs]
62.751: [GC 16632K->248K(50688K), 0.0012200 secs]
62.839: [GC 16632K->248K(50688K), 0.0013540 secs]
62.927: [GC 16632K->248K(50688K), 0.0010940 secs]
63.020: [GC 16632K->248K(50688K), 0.0009620 secs]
63.130: [GC 16632K->248K(50688K), 0.0008990 secs]
63.229: [GC 16632K->248K(50688K), 0.0010330 secs]
63.334: [GC 16632K->248K(50688K), 0.0007300 secs]
63.433: [GC 16632K->248K(50688K), 0.0009210 secs]
63.534: [GC 16632K->248K(50688K), 0.0007260 secs]
63.634: [GC 16632K->248K(50688K), 0.0008050 secs]
63.739: [GC 16632K->248K(50688K), 0.0008100 secs]
63.831: [GC 16632K->248K(50688K), 0.0007510 secs]
63.918: [GC 16632K->248K(50688K), 0.0011800 secs]
64.012: [GC 16632K->248K(50688K), 0.0010180 secs]
64.109: [GC 16632K->248K(50688K), 0.0006850 secs]
64.205: [GC 16632K->248K(50688K), 0.0012190 secs]
64.301: [GC 16632K->248K(50688K), 0.0010390 secs]
64.388: [GC 16632K->248K(50688K), 0.0010300 secs]
64.482: [GC 16632K->248K(50688K), 0.0009890 secs]
64.582: [GC 16632K->248K(50688K), 0.0012550 secs]
64.670: [GC 16632K->248K(50688K), 0.0009420 secs]
64.761: [GC 16632K->248K(50688K), 0.0009790 secs]
64.848: [GC 16632K->248K(50688K), 0.0012700 secs]
64.936: [GC 16632K->248K(50688K), 0.0012200 secs]
65.024: [GC 16632K->248K(50688K), 0.0008400 secs]
65.119: [GC 16632K->248K(50688K), 0.0017390 secs]
65.207: [GC 16632K->248K(50688K), 0.0014550 secs]
65.295: [GC 16632K->248K(50688K), 0.0010230 secs]
65.383: [GC 16632K->248K(50688K), 0.0011730 secs]
65.478: [GC 16632K->248K(50688K), 0.0010290 secs]
65.565: [GC 16632K->248K(50688K), 0.0010860 secs]
65.657: [GC 16632K->248K(50688K), 0.0007350 secs]
65.752: [GC 16632K->248K(50688K), 0.0006260 secs]
65.847: [GC 16632K->248K(50688K), 0.0009430 secs]
65.935: [GC 16632K->248K(50688K), 0.0011250 secs]
66.022: [GC 16632K->248K(50688K), 0.0011100 secs]
66.117: [GC 16632K->248K(50688K), 0.0007870 secs]
66.206: [GC 16632K->248K(50688K), 0.0009540 secs]
66.292: [GC 16632K->248K(50688K), 0.0007240 secs]
66.381: [GC 16632K->248K(50688K), 0.0012270 secs]
66.468: [GC 16632K->248K(50688K), 0.0011210 secs]
66.556: [GC 16632K->248K(50688K), 0.0012330 secs]
66.645: [GC 16632K->248K(50688K), 0.0011670 secs]
66.732: [GC 16632K->248K(50688K), 0.0009360 secs]
66.824: [GC 16632K->248K(50688K), 0.0006670 secs]
66.918: [GC 16632K->248K(50688K), 0.0010920 secs]
67.013: [GC 16632K->248K(50688K), 0.0009490 secs]
67.101: [GC 16632K->248K(50688K), 0.0006290 secs]
67.189: [GC 16632K->248K(50688K), 0.0004940 secs]
67.275: [GC 16632K->248K(50688K), 0.0006530 secs]
67.365: [GC 16632K->248K(50688K), 0.0011360 secs]
67.452: [GC 16632K->248K(50688K), 0.0010460 secs]
67.539: [GC 16632K->248K(50688K), 0.0010070 secs]
67.629: [GC 16632K->248K(50688K), 0.0007400 secs]
67.718: [GC 16632K->248K(50688K), 0.0008490 secs]
67.805: [GC 16632K->248K(50688K), 0.0010510 secs]
67.902: [GC 16632K->248K(50688K), 0.0008680 secs]
67.997: [GC 16632K->248K(50688K), 0.0006230 secs]
68.093: [GC 16632K->248K(50688K), 0.0006210 secs]
68.180: [GC 16632K->248K(50688K), 0.0010510 secs]
68.282: [GC 16632K->248K(50688K), 0.0008270 secs]
68.374: [GC 16632K->248K(50688K), 0.0016370 secs]
68.475: [GC 16632K->248K(50688K), 0.0008780 secs]
68.563: [GC 16632K->248K(50688K), 0.0011140 secs]
68.660: [GC 16632K->248K(50688K), 0.0012380 secs]
68.748: [GC 16632K->248K(50688K), 0.0013190 secs]
68.836: [GC 16632K->248K(50688K), 0.0010680 secs]
68.923: [GC 16632K->248K(50688K), 0.0007580 secs]
69.010: [GC 16632K->248K(50688K), 0.0006130 secs]
69.096: [GC 16632K->248K(50688K), 0.0007030 secs]
69.194: [GC 16632K->248K(50688K), 0.0006810 secs]
69.280: [GC 16632K->248K(50688K), 0.0009250 secs]
69.367: [GC 16632K->248K(50688K), 0.0012310 secs]
69.455: [GC 16632K->248K(50688K), 0.0013410 secs]
69.543: [GC 16632K->248K(50688K), 0.0016680 secs]
69.633: [GC 16632K->248K(50688K), 0.0006270 secs]
69.720: [GC 16632K->248K(50688K), 0.0010360 secs]
69.808: [GC 16632K->248K(50688K), 0.0012790 secs]
69.905: [GC 16632K->248K(50688K), 0.0013120 secs]
70.001: [GC 16632K->248K(50688K), 0.0011180 secs]
70.097: [GC 16632K->248K(50688K), 0.0011080 secs]
70.193: [GC 16632K->248K(50688K), 0.0006560 secs]
70.288: [GC 16632K->248K(50688K), 0.0011820 secs]
70.375: [GC 16632K->248K(50688K), 0.0007700 secs]
70.462: [GC 16632K->248K(50688K), 0.0011520 secs]
70.555: [GC 16632K->248K(50688K), 0.0013710 secs]
70.650: [GC 16632K->248K(50688K), 0.0010050 secs]
70.750: [GC 16632K->248K(50688K), 0.0005960 secs]
70.841: [GC 16632K->248K(50688K), 0.0014240 secs]
70.928: [GC 16632K->248K(50688K), 0.0005640 secs]
71.020: [GC 16632K->248K(50688K), 0.0009360 secs]
71.107: [GC 16632K->248K(50688K), 0.0005300 secs]
71.201: [GC 16632K->248K(50688K), 0.0007640 secs]
71.296: [GC 16632K->248K(50688K), 0.0027240 secs]
71.388: [GC 16632K->248K(50688K), 0.0010250 secs]
71.478: [GC 16632K->248K(50688K), 0.0007000 secs]
71.575: [GC 16632K->248K(50688K), 0.0012670 secs]
71.663: [GC 16632K->248K(50688K), 0.0015850 secs]
71.751: [GC 16632K->248K(50688K), 0.0010450 secs]
71.849: [GC 16632K->248K(50688K), 0.0008020 secs]
71.945: [GC 16632K->248K(50688K), 0.0011400 secs]
72.033: [GC 16632K->248K(50688K), 0.0010190 secs]
72.120: [GC 16632K->248K(50688K), 0.0010750 secs]
72.208: [GC 16632K->248K(50688K), 0.0010570 secs]
72.318: [GC 16632K->248K(50688K), 0.0006830 secs]
72.409: [GC 16632K->248K(50688K), 0.0007090 secs]
72.501: [GC 16632K->248K(50688K), 0.0010390 secs]
72.594: [GC 16632K->248K(50688K), 0.0011110 secs]
72.682: [GC 16632K->248K(50688K), 0.0010410 secs]
72.769: [GC 16632K->248K(50688K), 0.0010400 secs]
72.858: [GC 16632K->248K(50688K), 0.0010460 secs]
72.950: [GC 16632K->248K(50688K), 0.0010820 secs]
73.041: [GC 16632K->248K(50688K), 0.0011220 secs]
73.129: [GC 16632K->248K(50688K), 0.0008130 secs]
73.216: [GC 16632K->248K(50688K), 0.0011210 secs]
73.312: [GC 16632K->248K(50688K), 0.0011670 secs]
73.401: [GC 16632K->248K(50688K), 0.0010730 secs]
73.488: [GC 16632K->248K(50688K), 0.0011240 secs]
73.575: [GC 16632K->248K(50688K), 0.0011620 secs]
73.663: [GC 16632K->248K(50688K), 0.0012660 secs]
73.751: [GC 16632K->248K(50688K), 0.0013160 secs]
73.842: [GC 16632K->248K(50688K), 0.0019430 secs]
73.937: [GC 16632K->248K(50688K), 0.0010100 secs]
74.033: [GC 16632K->248K(50688K), 0.0006860 secs]
74.129: [GC 16632K->248K(50688K), 0.0013240 secs]
74.216: [GC 16632K->248K(50688K), 0.0013020 secs]
74.303: [GC 16632K->248K(50688K), 0.0010900 secs]
74.392: [GC 16632K->248K(50688K), 0.0012430 secs]
74.479: [GC 16632K->248K(50688K), 0.0013340 secs]
74.568: [GC 16632K->248K(50688K), 0.0010910 secs]
74.655: [GC 16632K->248K(50688K), 0.0013530 secs]
74.744: [GC 16632K->248K(50688K), 0.0011830 secs]
74.831: [GC 16632K->248K(50688K), 0.0011630 secs]
74.919: [GC 16632K->248K(50688K), 0.0014910 secs]
75.007: [GC 16632K->248K(50688K), 0.0014640 secs]
75.103: [GC 16632K->248K(50688K), 0.0012630 secs]
75.191: [GC 16632K->248K(50688K), 0.0017190 secs]
75.279: [GC 16632K->248K(50688K), 0.0009920 secs]
75.381: [GC 16632K->248K(50688K), 0.0016890 secs]
75.469: [GC 16632K->248K(50688K), 0.0019270 secs]
75.560: [GC 16632K->248K(50688K), 0.0008240 secs]
75.648: [GC 16632K->248K(50688K), 0.0008850 secs]
75.739: [GC 16632K->248K(50688K), 0.0008030 secs]
75.826: [GC 16632K->248K(50688K), 0.0012020 secs]
75.916: [GC 16632K->248K(50688K), 0.0012640 secs]
76.004: [GC 16632K->248K(50688K), 0.0011840 secs]
76.093: [GC 16632K->248K(50688K), 0.0013750 secs]
76.185: [GC 16632K->248K(50688K), 0.0011690 secs]
76.275: [GC 16632K->248K(50688K), 0.0010540 secs]
76.372: [GC 16632K->248K(50688K), 0.0011690 secs]
76.469: [GC 16632K->248K(50688K), 0.0011190 secs]
76.556: [GC 16632K->248K(50688K), 0.0010990 secs]
76.643: [GC 16632K->248K(50688K), 0.0016880 secs]
76.731: [GC 16632K->248K(50688K), 0.0013340 secs]
76.819: [GC 16632K->248K(50688K), 0.0011330 secs]
76.919: [GC 16632K->248K(50688K), 0.0005900 secs]
77.011: [GC 16632K->248K(50688K), 0.0011270 secs]
77.098: [GC 16632K->248K(50688K), 0.0010690 secs]
77.186: [GC 16632K->248K(50688K), 0.0011480 secs]
77.274: [GC 16632K->248K(50688K), 0.0011080 secs]
77.361: [GC 16632K->248K(50688K), 0.0009150 secs]
77.449: [GC 16632K->248K(50688K), 0.0007380 secs]
77.535: [GC 16632K->248K(50688K), 0.0006670 secs]
77.632: [GC 16632K->248K(50688K), 0.0005210 secs]
77.719: [GC 16632K->248K(50688K), 0.0011040 secs]
77.814: [GC 16632K->248K(50688K), 0.0010320 secs]
77.901: [GC 16632K->248K(50688K), 0.0010640 secs]
77.989: [GC 16632K->248K(50688K), 0.0011550 secs]
78.076: [GC 16632K->248K(50688K), 0.0007850 secs]
78.172: [GC 16632K->248K(50688K), 0.0009880 secs]
78.267: [GC 16632K->248K(50688K), 0.0007740 secs]
78.354: [GC 16632K->248K(50688K), 0.0007720 secs]
78.444: [GC 16632K->248K(50688K), 0.0008830 secs]
78.539: [GC 16632K->248K(50688K), 0.0006970 secs]
78.626: [GC 16632K->248K(50688K), 0.0006220 secs]
78.717: [GC 16632K->248K(50688K), 0.0015420 secs]
78.805: [GC 16632K->248K(50688K), 0.0010220 secs]
78.892: [GC 16632K->248K(50688K), 0.0011350 secs]
78.990: [GC 16632K->248K(50688K), 0.0009910 secs]
79.077: [GC 16632K->248K(50688K), 0.0007110 secs]
79.173: [GC 16632K->248K(50688K), 0.0011350 secs]
79.260: [GC 16632K->248K(50688K), 0.0007060 secs]
79.352: [GC 16632K->248K(50688K), 0.0009880 secs]
79.439: [GC 16632K->248K(50688K), 0.0012080 secs]
79.526: [GC 16632K->248K(50688K), 0.0014700 secs]
79.614: [GC 16632K->248K(50688K), 0.0013440 secs]
79.702: [GC 16632K->248K(50688K), 0.0010450 secs]
79.789: [GC 16632K->248K(50688K), 0.0010340 secs]
79.876: [GC 16632K->248K(50688K), 0.0008820 secs]
79.966: [GC 16632K->248K(50688K), 0.0007650 secs]
80.069: [GC 16632K->248K(50688K), 0.0006080 secs]
80.168: [GC 16632K->248K(50688K), 0.0007700 secs]
80.257: [GC 16632K->248K(50688K), 0.0007090 secs]
80.344: [GC 16632K->248K(50688K), 0.0007500 secs]
80.431: [GC 16632K->248K(50688K), 0.0007240 secs]
80.518: [GC 16632K->248K(50688K), 0.0011460 secs]
80.611: [GC 16632K->248K(50688K), 0.0010670 secs]
80.699: [GC 16632K->248K(50688K), 0.0010730 secs]
80.791: [GC 16632K->248K(50688K), 0.0010720 secs]
80.884: [GC 16632K->248K(50688K), 0.0008660 secs]
80.981: [GC 16632K->248K(50688K), 0.0006760 secs]
81.078: [GC 16632K->248K(50688K), 0.0007280 secs]
81.173: [GC 16632K->248K(50688K), 0.0008780 secs]
81.269: [GC 16632K->248K(50688K), 0.0012700 secs]
81.357: [GC 16632K->248K(50688K), 0.0010690 secs]
81.445: [GC 16632K->248K(50688K), 0.0009170 secs]
81.538: [GC 16632K->248K(50688K), 0.0011450 secs]
81.631: [GC 16632K->248K(50688K), 0.0011130 secs]
81.726: [GC 16632K->248K(50688K), 0.0008060 secs]
81.821: [GC 16632K->248K(50688K), 0.0006590 secs]
81.915: [GC 16632K->248K(50688K), 0.0010640 secs]
82.003: [GC 16632K->248K(50688K), 0.0008830 secs]
82.090: [GC 16632K->248K(50688K), 0.0016960 secs]
82.184: [GC 16632K->248K(50688K), 0.0016050 secs]
82.280: [GC 16632K->248K(50688K), 0.0009160 secs]
82.367: [GC 16632K->248K(50688K), 0.0031830 secs]
82.456: [GC 16632K->248K(50688K), 0.0010630 secs]
